,Unnamed: 0,Unnamed: 0.1,min,max,mean,med,std,label,min,max,mean,med,std,label
757,757.0,757.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-241.0780896556067,-172.60934111202374,-217.2393760410856,-232.0950931800426,27.841340013379806,AF
758,758.0,758.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-143.86719496284113,-113.53301300684365,-124.11921780407953,-117.62450198940294,12.32127283547606,AF
759,759.0,759.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,-178.4180960264922,-42.93903692745562,-90.175157610337,-60.99884721907723,55.055514576870216,AF
760,760.0,760.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF,-751.1870891806433,318.30275781965247,-54.44658929094269,176.74115761304114,434.7386768497811,N
761,761.0,761.0,0.7,0.7,0.7,0.7,0.0,AF,-390.2992273627858,-345.10538319375763,-374.6121963791501,-383.5996109947421,18.308660186506074,AF
762,762.0,762.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-244.917676217827,-223.4720203987141,-237.43598762608772,-242.13693353683564,8.73310992604515,AF
763,763.0,763.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-165.00129707034176,-137.6101928041103,-147.1696914418472,-141.4097813693575,11.11700651705772,AF
764,764.0,764.0,0.7,0.9,0.8,0.8,0.1414213562373095,AF,-188.114939531998,-58.81671254512288,-103.88965929453389,-76.0584849657487,52.54646746040388,AF
765,765.0,765.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-742.6761557105142,307.9443937044661,-58.21296757464869,168.54596160931442,427.03762097686325,N
766,766.0,766.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-386.3012092704174,-348.8815658168608,-361.9884287118219,-354.2944893578533,15.349427505456353,AF
767,767.0,767.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF,-139.9496235663393,-132.8552925205087,-135.3405349321054,-133.8611146243047,2.8763105955951187,AF
768,768.0,768.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF,-597.8735698114674,224.01299143290527,-62.37010235439924,113.39518949013303,333.8982670109284,N
769,769.0,769.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-415.8042402515622,-207.30148495138985,-279.99037589215243,-234.29277966932048,84.9314323650934,AF
770,770.0,770.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-260.66984731314864,-182.169796063388,-233.3417655159201,-250.44501630961545,31.923392023861947,AF
771,771.0,771.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-157.3998973438006,-109.65681615487212,-126.3261116292063,-116.43998912781532,19.35803958967792,AF
772,772.0,772.0,0.6,0.9,0.75,0.75,0.2121320343559642,AF,-623.287436575589,215.73359229011868,-76.68276745897545,105.57146979591091,341.15048374508206,N
773,773.0,773.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF,-374.0102304217952,-222.90639316155972,-321.40766482539584,-353.9677484505855,61.424379867454974,AF
774,774.0,774.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-181.92283769174543,-145.8784561127027,-169.36936880993505,-177.10160818496223,14.645635891655886,AF
775,775.0,775.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-528.4486079316226,156.786466109518,-81.99715150915438,64.28914305257179,278.34999884213767,N
776,776.0,776.0,0.7,1.0,0.85,0.85,0.2121320343559642,AF,-376.6147455236649,-195.97194474779425,-258.93702033053614,-219.3527480117776,73.58401744806963,AF
777,777.0,777.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-225.14114172514223,-193.7505885898882,-214.2155631803128,-220.98521213666032,12.758525640694025,AF
778,778.0,778.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-329.7863086301936,-283.52474884929893,-313.73458852017933,-322.48792262830614,18.702416915988422,AF
779,779.0,779.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF,-240.18822408356368,-128.03034267275032,-201.1099163720558,-225.3987239201016,45.597396992682526,AF
780,780.0,780.0,0.865,0.869,0.867,0.867,0.0028284271247461,AF,-125.2031246491596,-82.91568703318744,-97.65486335418524,-88.70503898519259,17.169026002796677,AF
781,781.0,781.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-141.44027952998826,-39.06933068970128,-74.74943576115639,-52.62108565840082,41.61105149398389,AF
782,782.0,782.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-746.5920670191945,343.73278246314794,-36.20353032818348,197.5966579663873,443.0206656548015,N
783,783.0,783.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-447.61666954721335,-311.3344685641136,-358.877117371037,-329.5426132103753,55.62590188550306,AF
784,784.0,784.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-327.38306252536546,-188.7987942418137,-279.10563639183243,-309.2469635193255,56.355447513375104,AF
785,785.0,785.0,0.7,0.9,0.8,0.8,0.1414213562373095,AF,-516.4973967784737,76.11177669717848,-130.3802015572443,-4.351810189185431,240.67600837561,N
786,786.0,786.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF,-272.93854972656163,-269.89211655644965,-271.65488574516246,-272.0098308971173,1.247674917081282,AF
787,787.0,787.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-195.0795062774405,-154.52440969237645,-180.97224933523503,-189.87561970687625,16.522194628703122,AF
788,788.0,788.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-200.04758039330284,-62.77606604339968,-110.68655659366148,-81.86488420415708,55.69891506138182,AF
789,789.0,789.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,-329.7863086301936,-283.52474884929893,-313.73458852017933,-322.48792262830614,18.702416915988422,AF
790,790.0,790.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-240.18822408356368,-128.03034267275032,-201.1099163720558,-225.3987239201016,45.597396992682526,AF
791,791.0,791.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-125.2031246491596,-82.91568703318744,-97.65486335418524,-88.70503898519259,17.169026002796677,AF
792,792.0,792.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-141.44027952998826,-39.06933068970128,-74.74943576115639,-52.62108565840082,41.61105149398389,AF
793,793.0,793.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF,-746.5920670191945,343.73278246314794,-36.20353032818348,197.5966579663873,443.0206656548015,N
794,794.0,794.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-447.61666954721335,-311.3344685641136,-358.877117371037,-329.5426132103753,55.62590188550306,AF
795,795.0,795.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-327.38306252536546,-188.7987942418137,-279.10563639183243,-309.2469635193255,56.355447513375104,AF
796,796.0,796.0,0.902,0.914,0.908,0.908,0.0084852813742385,AF,-516.4973967784737,76.11177669717848,-130.3802015572443,-4.351810189185431,240.67600837561,N
797,797.0,797.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-272.93854972656163,-269.89211655644965,-271.65488574516246,-272.0098308971173,1.247674917081282,AF
798,798.0,798.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-195.0795062774405,-154.52440969237645,-180.97224933523503,-189.87561970687625,16.522194628703122,AF
799,799.0,799.0,0.7,1.1,0.9,0.9,0.2828427124746191,AF,-200.04758039330284,-62.77606604339968,-110.68655659366148,-81.86488420415708,55.69891506138182,AF
800,800.0,800.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-318.37779649648,-23.7904440842613,-126.5535474691743,-64.55269423354022,119.5508436313815,AF
801,801.0,801.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-558.1857717071614,29.15034926473232,-175.55016867044074,-47.0950855196035,238.9070681796222,AF
802,802.0,802.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-344.9750639499369,-193.8568933936763,-292.31807564324885,-325.3876859145958,61.4723100595159,AF
803,803.0,803.0,0.7,1.2,0.95,0.95,0.3535533905932738,AF,-148.46151418883994,-144.72572575439574,-147.17858426035988,-147.8866636530947,1.5567220333781082,AF
804,804.0,804.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-176.95416244086866,-48.495161895953466,-93.31295350012122,-65.94793656845522,52.16812255753969,AF
805,805.0,805.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-727.2013622749545,262.381721844482,-82.48862461123998,132.02092647509633,402.3218034585671,N
806,806.0,806.0,0.6,1.1,0.8500000000000001,0.8500000000000001,0.3535533905932738,AF,-426.8773163364718,-262.3892909273955,-369.5666836044711,-404.95198536615686,66.85251610338919,AF
807,807.0,807.0,0.819,0.899,0.859,0.859,0.0565685424949238,AF,-200.2853886549155,-169.71723901504828,-189.64231998680685,-196.25384294294383,12.42571839185933,AF
808,808.0,808.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-157.5653090050821,-94.1567594778117,-116.2599177237779,-102.68458018583384,25.759265565514283,AF
809,809.0,809.0,0.8,1.0,0.9,0.9,0.1414213562373094,AF,-395.9723981146012,53.84746910324046,-102.99977846863172,-7.616078597803992,182.6343405081002,AF
810,810.0,810.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,-657.9453597422686,35.944099206302006,-205.8694438914309,-54.443036221561314,282.2160339901582,N
811,811.0,811.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-365.2859322166228,-202.03197589894768,-308.39017111597286,-344.19930914683863,66.41643233221234,AF
812,812.0,812.0,0.816,0.932,0.874,0.874,0.0820243866176395,AF,-172.32916251252897,-137.0227876152467,-160.0483893583951,-167.8309176402124,14.372628340478904,AF
813,813.0,813.0,0.7,0.7,0.7,0.7,0.0,AF,-711.701364376671,310.19211269733995,-45.952397089306565,175.18464741574817,415.4229560360048,N
814,814.0,814.0,0.9,1.0,0.95,0.95,0.0707106781186547,AF,-431.9764562173101,-218.0221902145884,-357.4369592466465,-403.3577021010272,86.94416246603541,AF
815,815.0,815.0,0.7,0.7,0.7,0.7,0.0,AF,-188.58447979318197,-143.5584636533714,-172.9039310924337,-182.6890358987756,18.310053628698903,AF
816,816.0,816.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF,-157.23825657965438,-70.83417610488374,-100.95333697994953,-82.46101083616358,35.10131054379384,AF
817,817.0,817.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-170.599351520073,-50.94646977144409,-92.66220857269936,-66.98807775951346,48.61482208074436,AF
818,818.0,818.0,0.7,0.9,0.8,0.8,0.1414213562373095,AF,-804.6385557020774,337.37450153511867,-60.61789318724114,187.1000137530027,464.31346003499766,N
819,819.0,819.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,-453.2827386303415,-300.7193577651728,-400.1589643996738,-432.6529770714845,61.97760743969579,AF
820,820.0,820.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-231.87402076381824,-170.13429758800885,-210.3825931851308,-223.6581261974177,25.089115338771173,AF
821,821.0,821.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF,-463.9812365031082,58.74173678679527,-123.4514646912047,-12.749335081902366,212.2305042964944,AF
822,822.0,822.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-653.2425987439368,242.7556148179873,-69.51138121401439,124.00665853647467,364.2040820911346,N
823,823.0,823.0,0.7,0.7,0.7,0.7,0.0,AF,-365.9611769800216,-257.8808716634599,-328.33034623288324,-351.35442019064027,43.90694679386652,AF
824,824.0,824.0,0.7,0.7,0.7,0.7,0.0,AF,-187.92308957902688,-175.9513760165829,-183.76592692901417,-186.3602596700551,4.868882676822193,AF
825,825.0,825.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-467.8264520697544,76.36864034218752,-113.28662725756443,2.328548242160595,220.99299115170083,AF
826,826.0,826.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-477.7241302536463,-99.50275163719024,-231.3263279645748,-147.82986188223353,153.93339014361868,AF
827,827.0,827.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,-306.92385007506283,-162.01605763042187,-256.44382106534334,-287.88903536046814,58.91665454711272,AF
828,828.0,828.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-190.87534928271128,-98.80647219256224,-130.97665768488142,-112.0662218208098,37.30806395258504,AF
829,829.0,829.0,0.7,0.9,0.8,0.8,0.1414213562373095,AF,-569.9357131404705,134.60206110774516,-110.9330827308984,42.570522834428665,286.51835854760503,N
830,830.0,830.0,0.683,1.101,0.892,0.892,0.2955706345359768,AF,-337.8177736941487,-191.98728331128655,-286.9901046099695,-318.71540146517515,59.299292560391,AF
831,831.0,831.0,0.8,0.8,0.8,0.8,0.0,AF,-407.7286455827065,-5.393123693944119,-145.61996629492916,-60.51691443684506,163.34377898150453,AF
832,832.0,832.0,0.731,1.086,0.9085,0.9085,0.2510229073212244,AF,-250.38371369850253,-216.2302082733437,-238.5275201662033,-244.8241520090382,13.794829945610742,AF
833,833.0,833.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF,-293.53462853652337,-121.31457913624844,-181.33595451909295,-144.18400893747847,69.99532868331076,AF
834,834.0,834.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF,-280.9491532871753,-106.40701091688447,-167.25673143800233,-129.67933153770423,70.93176750981456,AF
835,835.0,835.0,0.8,0.8,0.8,0.8,0.0,AF,-291.42795550157587,-83.95950501770899,-156.27879847129327,-111.47603000702664,84.3288380410707,AF
836,836.0,836.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-497.6202534456493,54.65175516558522,-137.80164130039594,-18.98617590048101,224.44053945354443,AF
837,837.0,837.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-400.59940657952734,-173.3263892041999,-252.566134455769,-203.2121086968259,92.40256518427996,AF
838,838.0,838.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-322.4387034206548,-194.6132487674219,-239.16787169447016,-211.57686603738125,51.9542218734002,AF
839,839.0,839.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-347.9048893689258,-115.68260773764388,-196.5950343951061,-146.69820803408967,94.36498319410865,AF
840,840.0,840.0,0.8,0.8,0.8,0.8,0.0,AF,-282.6503888605398,-140.80403204233892,-190.2540817277384,-159.66589286689268,57.65051283929918,AF
841,841.0,841.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-280.8195441238023,-98.1186749617826,-161.8043923495778,-122.35038796255137,74.26152102877124,AF
842,842.0,842.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,-277.4044365258201,-93.21274948365246,-157.42760808891128,-117.50571109389458,74.88037981714932,AF
843,843.0,843.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF,-278.3472327578902,-89.21000911092777,-155.12914858700185,-114.34304888870186,76.87164911203521,AF
844,844.0,844.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF,-463.9076046995214,2.2487183496718037,-160.21023509222638,-59.18678433226578,189.51636858154552,AF
845,845.0,845.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-359.66669073272124,-170.89939441651376,-236.72141394044044,-195.87628965846645,76.73107458474367,AF
846,846.0,846.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF,-322.1997264284056,-149.47203798432815,-209.7044859985724,-172.36576910170615,70.20884382674423,AF
847,847.0,847.0,0.6,1.0,0.8,0.8,0.282842712474619,AF,-337.06054701039994,-97.38765703015385,-180.8957536711664,-128.98615414838295,97.44073275419592,AF
848,848.0,848.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-303.4882780367459,-125.70165928069012,-187.69745852429912,-149.30757258295563,72.2570468058177,AF
849,849.0,849.0,0.817,0.817,0.817,0.817,0.0,AF,-287.413733323316,-111.66968873104494,-172.9506217007701,-134.99335486325216,71.42984010670519,AF
850,850.0,850.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-297.3446032692468,-88.8199615537183,-161.49919400781462,-116.43713133112576,84.76142325099424,AF
851,851.0,851.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-299.73913536828616,-84.46299251130044,-159.48975604681812,-113.01678321393172,87.50360091301606,AF
852,852.0,852.0,0.8,1.0,0.9,0.9,0.1414213562373094,AF,-388.1331385703624,-47.90665996217083,-166.50887749638306,-93.612647506955,138.22273426024907,AF
853,853.0,853.0,0.6,0.9,0.75,0.75,0.2121320343559642,AF,-407.1878615038354,-113.9939034362062,-216.19664188037615,-152.52871332202886,119.20652317999289,AF
854,854.0,854.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,-347.00074946222014,-155.27025437093184,-222.13003301537023,-180.62640467063136,77.93940591899191,AF
