min,max,mean,med,std,label
-1.3322334393987691,-0.4723446649171165,-0.7720568008556775,-0.5858489206254176,0.3495700641106762,PVC
-1.0031005162227375,-0.6469895380832835,-0.7712006034726835,-0.6949612291772145,0.14467891022535226,PVC
-0.6740488753769972,-0.3806651546135656,-0.5717229510372203,-0.6333652606743543,0.11908593201021082,PVC
-0.2258925421619865,-0.06225754432297336,-0.16886439023752156,-0.20425789972678834,0.0667176454350497,PVC
-0.2325875632783357,0.6417825822973929,0.07225967184784954,-0.11490954044279147,0.3552276064192746,PVC
0.325531532368997,1.0764900642067865,0.587278768956538,0.42477006417912905,0.30527801602790083,PVC
0.4326007442361745,0.932513118649303,0.6069423666840672,0.4989461382442596,0.2031896400872584,PVC
0.5296161162061663,0.55012204873785,0.5367215225270503,0.5327769112499099,0.008481193901368159,PVC
0.223357717757434,0.4626927404540508,0.379414310951524,0.4315452529393885,0.09733211406956116,PVC
-0.06161111978195684,0.12242016003701299,0.05815829101014058,0.09723438380417893,0.07473898446559217,PVC
-0.40201295565783307,0.15952808576805658,-0.03611795452552427,0.08556135850095489,0.2282875092108808,PVC
-0.6882971796251038,0.0021302029407657057,-0.2385684114830092,-0.09031360891934173,0.2805441899841622,PVC
-0.7745865120144704,-0.11658605248894632,-0.3458670908214662,-0.20384098400246453,0.2674501273885123,PVC
-0.8827935762314735,-0.1549242076216608,-0.40865480201775894,-0.2518464288377315,0.295812956100779,PVC
-0.8520601995983235,-0.2741141777720504,-0.4755733068875791,-0.3507803088351891,0.2349091781621892,PVC
-0.9027071345394824,-0.2904076778494098,-0.5038416503039734,-0.3716308866330849,0.24887231112987174,PVC
-0.7366105648683549,1.9218977874590184,0.1901948440473095,-0.3803317468347751,1.080245201507702,PVC
-0.27799326533689145,2.855906737552212,0.8141687078736793,0.13478908730211747,1.2740509415418042,PVC
0.8133514288838061,3.091816549098037,1.6075429987758802,1.1151838241571728,0.9261582815014356,PVC
0.9814437693656608,3.050733022338052,1.7027519799051765,1.255940686179137,0.8410734211121742,PVC
0.9814437693656608,3.050733022338052,1.7027519799051765,1.255940686179137,0.8410734211121742,PVC
0.9814437693656608,3.050733022338052,1.7027519799051765,1.255940686179137,0.8410734211121742,PVC
0.9814437693656608,3.050733022338052,1.7027519799051765,1.255940686179137,0.8410734211121742,PVC
0.9814437693656608,3.050733022338052,1.7027519799051765,1.255940686179137,0.8410734211121742,PVC
1.3280248839374418,2.4908483535843784,1.7333233017389786,1.4809923296751968,0.4727465012582041,PVC
1.1885958672331336,2.066491251137992,1.4946867570807985,1.3065029270783972,0.3566974477423338,PVC
1.0098224118384187,1.5017435064982123,1.1812591832540968,1.0737928103280543,0.2000555364213777,PVC
-1.2840487623317385,-0.4130881490201169,-0.7166856477921201,-0.5286234724054766,0.3540064887688936,PVC
-1.2840487623317385,-0.4130881490201169,-0.7166856477921201,-0.5286234724054766,0.3540064887688936,PVC
-1.3374164419435273,-0.4083793617781686,-0.7322340082501229,-0.5318998672805246,0.3775801829961058,PVC
-1.2945851034989797,-0.4514789735321921,-0.7454007657000112,-0.5632655137439283,0.34268981304842505,PVC
-1.3374164419435273,-0.4083793617781686,-0.7322340082501229,-0.5318998672805246,0.3775801829961058,PVC
-1.331716465805772,-0.42842320791645694,-0.7432911474781398,-0.5482475456270269,0.3671482609737712,PVC
-1.331716465805772,-0.42842320791645694,-0.7432911474781398,-0.5482475456270269,0.3671482609737712,PVC
-1.2945851034989797,-0.4514789735321921,-0.7454007657000112,-0.5632655137439283,0.34268981304842505,PVC
-1.0732910580589723,-0.5527117534744479,-0.7341445763301916,-0.6209573561255964,0.2116725496508358,PVC
-0.7248115342674663,-0.6118138249599181,-0.6513445570423655,-0.627393688129954,0.045877411288919936,PVC
-0.25200272470347523,-0.02131332304783838,-0.17132113788544712,-0.21926918512409072,0.09357772576550312,PVC
-0.8218759752959769,-0.21599976243135788,-0.4271990553361304,-0.296509039767287,0.24624902845393198,PVC
-0.8335580605002897,-0.2462861477279187,-0.4509749832736425,-0.32422301469326953,0.23869666713954546,PVC
-0.7882005881524672,-0.26997823875534305,-0.4506092867010687,-0.3385109760681293,0.21065807817356733,PVC
-0.7582406187426309,-0.2757330359092175,-0.4439885328005866,-0.3395142296770808,0.19613806328746,PVC
-0.7895005182249849,-0.26957582375059164,-0.4508251627642134,-0.3388289047875465,0.21129096643559406,PVC
-0.7710134783087498,-0.2687413208176403,-0.4438087590923335,-0.3355131571147777,0.2041383172182234,PVC
-0.8360596356143926,-0.2232974491037495,-0.4368954163915131,-0.3046850224423337,0.24905184045648515,PVC
-0.8645942849637421,-0.2401956015885011,-0.4578717808250173,-0.32275971133610426,0.253813730452892,PVC
-0.9529663392858934,-0.2737600851762741,-0.5105357536872143,-0.3642804331821871,0.2760192958027904,PVC
-1.0179984951619756,-0.2577455670717573,-0.5227134295195333,-0.3585558820211493,0.3090121083547661,PVC
-1.0321098382621332,-0.3156293228485825,-0.5653882325587593,-0.4108833200797746,0.2911934040182739,PVC
-1.2540899833054522,-0.4567764256051234,-0.7347112269184797,-0.5626635220126789,0.3240533793725313,PVC
-1.2661733735289769,-0.4073375019339903,-0.7067085854098635,-0.5212644449473959,0.3490783241920645,PVC
-1.2231683823530095,-0.4099106511844313,-0.6933844713359862,-0.5175806442147639,0.3305767377310723,PVC
-1.2813953984218032,-0.3609080050009335,-0.6817533741585585,-0.4829162235460734,0.37414545736006427,PVC
-1.2487896472950193,-0.3835595324680505,-0.6851418270657137,-0.4980037775204592,0.3517184078332507,PVC
-1.2982063822607208,-0.3672412950113578,-0.691745417683169,-0.4906086737176789,0.3784069301950619,PVC
-1.2883237444350557,-0.39805526441640204,-0.7083927933711083,-0.5163627136456007,0.361830425020814,PVC
-1.2375475631131656,-0.4429794101298132,-0.7199190225520555,-0.5486931753196148,0.3229286101507464,PVC
-1.2453187532590884,-0.4006284136668423,-0.6950686792972307,-0.5126789129129685,0.3433287988524307,PVC
-1.2238566613120545,-0.4144243803328561,-0.6965610061095086,-0.5219418527194938,0.3289851435117206,PVC
-1.1658504874603772,-0.3942057495123157,-0.6631725828623418,-0.4963205170574876,0.3136669060376276,PVC
-0.98099280373135,-0.4344149532847097,-0.6249140631340389,-0.5062801516062624,0.22222644777849296,PVC
-0.7913419170355961,-0.4619871364534199,-0.5768981613419244,-0.5058564119968914,0.13385250407138732,PVC
-0.4500153862900199,-0.4455723343879322,-0.4472007964185024,-0.4466546512724289,0.0018538471836449333,PVC
-0.369183960540682,-0.2025915273406098,-0.3111559813508665,-0.3478730880060408,0.06778952630480327,PVC
-0.17466356775748626,-0.08474833300391241,-0.14332312697252567,-0.1626162103239368,0.03654440319182568,PVC
-0.14237636012682467,-0.02392779373101122,-0.06519523782637593,-0.039673952980808766,0.04814098833342036,PVC
-0.34139823747829123,0.04180816166181223,-0.09181431311981793,-0.010086849042929882,0.15564291120466514,PVC
-0.5403842365899411,0.05081121451143696,-0.1551723180770585,-0.027312989666614697,0.24032073385228744,PVC
-0.8650340297353422,0.027996686620631008,-0.28331302452651835,-0.09117627607448492,0.3629175371071941,PVC
-1.0236561723795536,-0.10928635379752293,-0.4279535955705193,-0.23012685375511865,0.37169045403892653,PVC
-1.1839291301836066,-0.21173871602465366,-0.5506294961350875,-0.3410210635807074,0.3951277320373632,PVC
-0.7810503069560799,-0.2330842670477288,-0.4240753613966578,-0.3054425590340088,0.22276479505075966,PVC
-0.8100693549385908,-0.2299793533327523,-0.43215629768403707,-0.3069769723242292,0.2357763172925929,PVC
-0.8457098270329927,-0.22366729187952694,-0.4405018051791394,-0.3063210763780613,0.2528199142206745,PVC
-0.8771089946896292,-0.2407715973538961,-0.4626115908807665,-0.3248954017640576,0.2586684361299016,PVC
-0.953678836303113,-0.27125460440898885,-0.5091536112837128,-0.3622369733888751,0.2773232987277577,PVC
-0.9909175742978338,-0.2739345932740093,-0.523888087769304,-0.3687322477878017,0.29144939954870724,PVC
-1.0512726188284272,-0.2742108225900012,-0.5450664483605602,-0.3771447000903511,0.3158634965027305,PVC
-1.0796967344542654,-0.3059455976633341,-0.5756849645463443,-0.40829771295564055,0.3145209537416572,PVC
-1.0933779484356108,-0.35174791343476364,-0.6102636490480471,-0.45012717951928094,0.30143939994938274,PVC
-1.1148400403826444,-0.33795194676875,-0.608771322235769,-0.44086423971275546,0.3157830875168716,PVC
-1.1112533372383728,-0.3574985605208904,-0.6202407114303038,-0.4574862069773616,0.30636756452621194,PVC
0.17927605753344733,0.9346817800558204,0.44267348556855385,0.2812375527884237,0.3068424689503053,PVC
-0.5341198024255761,2.3354176343691195,0.46598037651671403,-0.1542400362144161,1.1664262397533225,PVC
0.7525102978550069,1.940157470633249,1.1665053024564902,0.908605520874526,0.482875326646037,PVC
0.9322698940042632,1.4560496905922111,1.1149016021894909,1.0017955937175054,0.21288655888315572,PVC
0.6546191548471058,1.2879681023619205,0.8754207294452853,0.7388033734840267,0.25741144071441435,PVC
0.602475680380675,1.044871900279857,0.7567122628924606,0.6609109364039634,0.17984045575498256,PVC
0.438795631595692,0.9487029024297464,0.6165508896036254,0.5065561431256941,0.2072432602460164,PVC
0.3891938305193898,0.8517317508804447,0.5504283268023721,0.4506069779400178,0.1879949151514451,PVC
0.31121199188269355,0.8293900673119108,0.4918428175881952,0.38004972257180814,0.21060458575876367,PVC
0.3136407251015356,0.7753791672981114,0.4746087027520586,0.3749445768412631,0.18766822289405408,PVC
-0.1051449578828016,1.45155758971278,0.4374978788667516,0.10482634385369198,0.6323527869759858,PVC
-0.5644433623909408,2.292359274773887,0.4312095083170997,-0.18476559370852932,1.1610896941164488,PVC
0.6471942416202878,2.0583791628617565,1.1390819814292736,0.8325750815364503,0.5737720406909533,PVC
0.9748535525425795,1.5215895846194507,1.1654826688781657,1.0472376539071164,0.2222366776072017,PVC
0.6981725337357428,1.3178027323904844,0.9141816546122578,0.7806124606451463,0.2518280722952826,PVC
0.6131334628852393,1.0851385207422513,0.7776843264030608,0.6754556917666368,0.19187972986337845,PVC
0.4618194186322667,0.9633689724771322,0.6366677327233796,0.5283205845707378,0.2038613038377751,PVC
0.3812266926997539,0.8904180859462746,0.5587214093675537,0.4488488685428391,0.2069550559045142,PVC
0.3296433619140812,0.840660959104551,0.5077809011429535,0.3974543799565763,0.2077042724557063,PVC
0.3295407511293264,0.7680154030297814,0.4824021176744219,0.3878401779408685,0.1782044192461188,PVC
0.1930419058855431,0.9397360257389707,0.4533981428795131,0.29353728481706376,0.3033353301918848,PVC
-0.57137828688105,2.39941482151326,0.4639678263685518,-0.1771530213118085,1.2074869975797795,PVC
-0.04988486356551259,2.1919697102371085,0.7314648491402743,0.24534792666895905,0.9114470011828728,PVC
0.858607392096691,1.6770396760168866,1.1439173068514914,0.966449756833904,0.3327312384544968,PVC
0.7832138018063839,1.3658753654759268,0.9863609554451074,0.8605910954052899,0.2368160236050633,PVC
0.5658876942241278,1.2453691753838032,0.8027389011133692,0.6557507317617911,0.2762112066405251,PVC
0.5426619785751482,1.050407930039024,0.7196651943778302,0.6101115942603593,0.20636555492067654,PVC
0.6831570796927047,1.3677210866855511,0.921786074820227,0.7739782438943116,0.2782451312065664,PVC
0.6088270809073515,1.1526043108052082,0.7984116976513805,0.6809811691355148,0.2210177834745138,PVC
0.5116805019980429,0.9931214410183644,0.6795205188995425,0.5756639985655865,0.195671743911215,PVC
0.39640088022361386,0.9235888043752988,0.5801682163451701,0.4662324929727545,0.2142891541111115,PVC
0.353661672323915,0.8528504081139092,0.5276776166449285,0.4197702243886735,0.2029110903064524,PVC
0.3190772926751817,0.8062493779331816,0.4888872888757171,0.3837693581838532,0.19800683158308227,PVC
-0.3010354435197771,1.6787575269870678,0.3890291867622212,-0.03466472512021261,0.8042973836579208,PVC
0.07487509352862655,2.2839984263645654,0.8448189848557283,0.3651643604783005,0.8982024262218733,PVC
0.963483348425298,1.6614699610920507,1.2068073188102035,1.0555068874167493,0.2837611891990673,PVC
0.8167601200866873,1.3232027328145115,0.9933270223060986,0.8845573881067473,0.2057788935248193,PVC
0.5831237514914996,1.1824476591048672,0.7920594253283756,0.6623571724728947,0.2436274978689567,PVC
0.5681496107958564,0.9489424433665626,0.7009141198304895,0.6188302483656054,0.1547555940041561,PVC
0.394160925901574,0.8769720500372976,0.5624739432120021,0.4581290415021349,0.19625038503228906,PVC
0.3245830467716544,0.8304838283975267,0.5009289446037141,0.3918152303805238,0.20561449597169376,PVC
0.2748687288652045,0.8276907849827808,0.4675607157454307,0.3481748428794043,0.22470179930668596,PVC
0.2860580433692244,0.7987955800575599,0.4648079974491712,0.3544105362920204,0.20836749072934596,PVC
-0.5228745493582171,2.0660394222807845,0.3794576438033715,-0.17656009516502108,1.0519796013563951,PVC
0.3027491414594209,0.7162079667864929,0.4468712941895286,0.35754768060196523,0.1680576568265791,PVC
-0.2051458068451592,1.5123391802459418,0.3935105585633865,0.0264779859086852,0.6976729779232653,PVC
-0.07385789571942314,2.3210354257176546,0.7608149956285779,0.2412933429857093,0.9736874550637612,PVC
0.9440583908409794,1.6923127679303016,1.2049021189800777,1.0424711559329942,0.3042219272156846,PVC
0.8176653646916927,1.3311258897727234,0.9966826966537148,0.8862454721787648,0.2086508130106993,PVC
0.5718808193047965,1.196893770740734,0.7897603299068411,0.6545991411339243,0.2540632294482916,PVC
0.5185187806382494,1.0272738389742355,0.6958712507128656,0.5859360727408451,0.2067936085249845,PVC
0.4055080685025919,0.9423893420642876,0.5926697788225884,0.4766115495604504,0.21823207310997264,PVC
0.36152224510542497,0.8677558645740422,0.5379918578819064,0.4285940320075732,0.20577149767544486,PVC
0.30775250489915074,0.8368010269911267,0.4921755259014768,0.3780974245249055,0.21501818796322025,PVC
0.2970034935521225,0.8085616242135105,0.4753359584073221,0.3649428762320343,0.20791599415548834,PVC
0.7840799925442345,1.2320681892405043,0.9402771302916016,0.8438111858119183,0.1820537130167744,PVC
0.5388019822010389,1.1110861503571554,0.7383089431884304,0.6146376809878378,0.232616877495556,PVC
0.4990592581174126,0.9310956132397448,0.6496814131609032,0.5564145352783822,0.17559783357314634,PVC
0.37548746074851336,0.8734905625806026,0.5490913669666385,0.4415872158887125,0.2024115377550336,PVC
0.29118569157343144,0.8818963786214149,0.4970839800111313,0.3695841359080898,0.2400941193476816,PVC
0.35071008013788985,0.7682821768288671,0.4962632929180723,0.4060473632187572,0.16973033770212342,PVC
0.308206442660386,0.6910585313136004,0.4416725521409702,0.359115576982375,0.1555991153159524,PVC
-0.3455310871766351,1.6750654140098105,0.3587282343552697,-0.07399298754281203,0.8209117957422759,PVC
0.1338112087692787,2.093402306906296,0.8168170395045323,0.3913620337154401,0.796744300651422,PVC
0.9021275830499528,1.5043093329178514,1.1120755507453493,0.9813871682646303,0.2448269832386677,PVC
0.7180121295942283,1.2280907284477935,0.8958390686513121,0.7859671804867476,0.20729437170586773,PVC
