,min,max,mean,med,std,label
295,0.6,0.8,0.7,0.7,0.14142135623730953,AF
296,-100.0,-100.0,-100.0,-100.0,-100.0,AF
297,-100.0,-100.0,-100.0,-100.0,-100.0,AF
298,0.731,1.086,0.9085000000000001,0.9085000000000001,0.2510229073212244,AF
299,-100.0,-100.0,-100.0,-100.0,-100.0,AF
300,-100.0,-100.0,-100.0,-100.0,-100.0,AF
301,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF
302,-100.0,-100.0,-100.0,-100.0,-100.0,AF
303,-100.0,-100.0,-100.0,-100.0,-100.0,AF
304,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF
305,-100.0,-100.0,-100.0,-100.0,-100.0,AF
306,-100.0,-100.0,-100.0,-100.0,-100.0,AF
307,-100.0,-100.0,-100.0,-100.0,-100.0,AF
308,0.7,0.7,0.7,0.7,0.0,AF
309,-100.0,-100.0,-100.0,-100.0,-100.0,AF
310,-100.0,-100.0,-100.0,-100.0,-100.0,AF
311,-100.0,-100.0,-100.0,-100.0,-100.0,AF
312,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF
313,-100.0,-100.0,-100.0,-100.0,-100.0,AF
314,0.6,0.9,0.75,0.75,0.21213203435596428,AF
315,-100.0,-100.0,-100.0,-100.0,-100.0,AF
316,0.6,0.8,0.7,0.7,0.14142135623730953,AF
317,0.8,0.9,0.8500000000000001,0.8500000000000001,0.07071067811865474,AF
318,0.7,0.7,0.7,0.7,0.0,AF
319,-100.0,-100.0,-100.0,-100.0,-100.0,AF
320,0.7,0.8,0.75,0.75,0.07071067811865482,AF
321,-100.0,-100.0,-100.0,-100.0,-100.0,AF
322,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF
323,0.8,0.9,0.8500000000000001,0.8500000000000001,0.07071067811865474,AF
324,0.7,0.7,0.7,0.7,0.0,AF
325,0.8,0.9,0.8500000000000001,0.8500000000000001,0.07071067811865474,AF
326,-100.0,-100.0,-100.0,-100.0,-100.0,AF
327,-100.0,-100.0,-100.0,-100.0,-100.0,AF
328,-100.0,-100.0,-100.0,-100.0,-100.0,AF
329,0.6,0.8,0.7,0.7,0.14142135623730953,AF
