,Unnamed: 0,min,max,mean,med,std,label,Unnamed: 0,se,label
66,66,-100.0,-100.0,-100.0,-100.0,-100.0,AF,625.0,-7.768332218680991,AF
67,67,0.6,0.8,0.7,0.7,0.14142135623730953,AF,626.0,-7.467259686019838,AF
68,68,-100.0,-100.0,-100.0,-100.0,-100.0,AF,627.0,-7.677641702400157,AF
69,69,-100.0,-100.0,-100.0,-100.0,-100.0,AF,628.0,-8.017412469261858,AF
70,70,0.6,0.8,0.7,0.7,0.14142135623730953,AF,629.0,-7.591640535699471,AF
71,71,-100.0,-100.0,-100.0,-100.0,-100.0,AF,630.0,-7.456829827873462,AF
72,72,-100.0,-100.0,-100.0,-100.0,-100.0,AF,631.0,-7.848791582553082,AF
73,73,0.6,1.0,0.8,0.8,0.28284271247461895,AF,632.0,-7.536470487036516,AF
74,74,-100.0,-100.0,-100.0,-100.0,-100.0,AF,633.0,-7.920164679349858,AF
75,75,-100.0,-100.0,-100.0,-100.0,-100.0,AF,634.0,-7.912276628446794,AF
76,76,0.7,0.8,0.75,0.75,0.07071067811865482,AF,635.0,-8.041317967879563,AF
77,77,-100.0,-100.0,-100.0,-100.0,-100.0,AF,636.0,-7.727698523391767,AF
78,78,-100.0,-100.0,-100.0,-100.0,-100.0,AF,637.0,-7.53809213385972,AF
79,79,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF,638.0,-7.565186031478344,AF
80,80,-100.0,-100.0,-100.0,-100.0,-100.0,AF,639.0,-7.305848261701057,AF
81,81,-100.0,-100.0,-100.0,-100.0,-100.0,AF,640.0,-7.33653613089308,AF
82,82,-100.0,-100.0,-100.0,-100.0,-100.0,AF,641.0,-7.956546802526074,AF
83,83,-100.0,-100.0,-100.0,-100.0,-100.0,AF,642.0,-7.5961778365996215,AF
84,84,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF,643.0,-7.637625071927358,AF
85,85,0.7,0.8,0.75,0.75,0.07071067811865482,AF,644.0,-7.750043687902169,AF
86,86,0.7,0.8,0.75,0.75,0.07071067811865482,AF,645.0,-7.243104104122787,AF
87,87,0.8,1.0,0.9,0.9,0.14142135623730948,AF,646.0,-7.450814963545435,AF
88,88,-100.0,-100.0,-100.0,-100.0,-100.0,AF,647.0,-7.578128272502695,AF
89,89,-100.0,-100.0,-100.0,-100.0,-100.0,AF,648.0,,AF
90,90,0.7,0.9,0.8,0.8,0.14142135623730953,AF,649.0,-7.962562725100918,AF
91,91,-100.0,-100.0,-100.0,-100.0,-100.0,AF,650.0,-7.5442292505724105,AF
92,92,-100.0,-100.0,-100.0,-100.0,-100.0,AF,651.0,-8.016317647896267,AF
93,93,-100.0,-100.0,-100.0,-100.0,-100.0,AF,652.0,-7.473450098517342,AF
94,94,-100.0,-100.0,-100.0,-100.0,-100.0,AF,653.0,-7.8825638276262335,AF
95,95,-100.0,-100.0,-100.0,-100.0,-100.0,AF,654.0,-7.696187221282251,AF
96,96,0.7,0.8,0.75,0.75,0.07071067811865482,AF,655.0,-8.042925670572039,AF
97,97,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF,656.0,-7.48820641576358,AF
98,98,0.6,0.6,0.6,0.6,0.0,AF,657.0,-7.964298622809602,AF
99,99,0.6,0.6,0.6,0.6,0.0,AF,658.0,-7.965998853293287,AF
100,100,0.8,0.9,0.8500000000000001,0.8500000000000001,0.07071067811865474,AF,659.0,-7.668833101795129,AF
101,101,0.6,0.9,0.75,0.75,0.21213203435596428,AF,660.0,-7.456150768175241,AF
102,102,-100.0,-100.0,-100.0,-100.0,-100.0,AF,661.0,-8.053530075451139,AF
103,103,0.6,0.8,0.7,0.7,0.14142135623730953,AF,662.0,-7.8862242557343,AF
104,104,-100.0,-100.0,-100.0,-100.0,-100.0,AF,663.0,-7.843768429489231,AF
105,105,-100.0,-100.0,-100.0,-100.0,-100.0,AF,664.0,,AF
106,106,-100.0,-100.0,-100.0,-100.0,-100.0,AF,665.0,-7.348334172920872,AF
107,107,0.7,1.0,0.85,0.85,0.21213203435596428,AF,666.0,-7.592873349490116,AF
108,108,0.7,0.8,0.75,0.75,0.07071067811865482,AF,667.0,-8.138029057988605,AF
109,109,-100.0,-100.0,-100.0,-100.0,-100.0,AF,668.0,-8.003284875323098,AF
110,110,-100.0,-100.0,-100.0,-100.0,-100.0,AF,669.0,-7.428263736337386,AF
111,111,0.7,0.9,0.8,0.8,0.14142135623730953,AF,670.0,-7.565098489776127,AF
112,112,0.7,1.0,0.85,0.85,0.21213203435596428,AF,671.0,-7.957600786839827,AF
113,113,-100.0,-100.0,-100.0,-100.0,-100.0,AF,672.0,,AF
114,114,0.6,0.9,0.75,0.75,0.21213203435596428,AF,673.0,-7.305505765731418,AF
115,115,-100.0,-100.0,-100.0,-100.0,-100.0,AF,674.0,-7.812449326242177,AF
116,116,0.8,0.8,0.8,0.8,0.0,AF,675.0,-8.021573074847753,AF
117,117,0.6,0.6,0.6,0.6,0.0,AF,676.0,-7.681533178352761,AF
118,118,-100.0,-100.0,-100.0,-100.0,-100.0,AF,677.0,-7.824360935241277,AF
119,119,-100.0,-100.0,-100.0,-100.0,-100.0,AF,678.0,-7.752136495187927,AF
120,120,-100.0,-100.0,-100.0,-100.0,-100.0,AF,679.0,-7.8078686136430635,AF
121,121,0.6,0.8,0.7,0.7,0.14142135623730953,AF,680.0,-7.749527765420966,AF
122,122,-100.0,-100.0,-100.0,-100.0,-100.0,AF,681.0,,AF
123,123,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF,682.0,-7.721283133365103,AF
124,124,0.6,0.9,0.75,0.75,0.21213203435596428,AF,683.0,-7.775206495963249,AF
125,125,-100.0,-100.0,-100.0,-100.0,-100.0,AF,684.0,-7.816852968772037,AF
126,126,-100.0,-100.0,-100.0,-100.0,-100.0,AF,685.0,-7.713826913153566,AF
127,127,-100.0,-100.0,-100.0,-100.0,-100.0,AF,686.0,-7.959420596411973,AF
128,128,-100.0,-100.0,-100.0,-100.0,-100.0,AF,687.0,-7.634107861937876,AF
129,129,-100.0,-100.0,-100.0,-100.0,-100.0,AF,688.0,-7.482891106909019,AF
130,130,-100.0,-100.0,-100.0,-100.0,-100.0,AF,689.0,-7.7888182381017135,AF
131,131,-100.0,-100.0,-100.0,-100.0,-100.0,AF,690.0,-7.9222336740871135,AF
132,132,-100.0,-100.0,-100.0,-100.0,-100.0,AF,691.0,-7.681422106479674,AF
133,133,0.7,0.9,0.8,0.8,0.14142135623730953,AF,692.0,-7.280243053618554,AF
134,134,-100.0,-100.0,-100.0,-100.0,-100.0,AF,693.0,-7.805443574891496,AF
135,135,-100.0,-100.0,-100.0,-100.0,-100.0,AF,694.0,,AF
136,136,-100.0,-100.0,-100.0,-100.0,-100.0,AF,695.0,-7.77292017556434,AF
137,137,0.7,1.2,0.95,0.95,0.3535533905932738,AF,696.0,-7.511106702337352,AF
138,138,0.7,0.7,0.7,0.7,0.0,AF,697.0,-8.244389149958456,AF
139,139,0.6,0.8,0.7,0.7,0.14142135623730953,AF,698.0,-7.727248151412848,AF
140,140,-100.0,-100.0,-100.0,-100.0,-100.0,AF,699.0,-7.626024433109841,AF
141,141,-100.0,-100.0,-100.0,-100.0,-100.0,AF,700.0,-7.404528150693142,AF
142,142,-100.0,-100.0,-100.0,-100.0,-100.0,AF,701.0,-7.275379855809237,AF
143,143,-100.0,-100.0,-100.0,-100.0,-100.0,AF,702.0,-7.108887021771423,AF
144,144,-100.0,-100.0,-100.0,-100.0,-100.0,AF,703.0,-7.781717175418552,AF
145,145,0.7,0.9,0.8,0.8,0.14142135623730953,AF,704.0,-7.450051157049316,AF
146,146,-100.0,-100.0,-100.0,-100.0,-100.0,AF,705.0,-7.989241503223583,AF
147,147,0.6,0.8,0.7,0.7,0.14142135623730953,AF,706.0,-7.480095812605968,AF
148,148,-100.0,-100.0,-100.0,-100.0,-100.0,AF,707.0,-7.6911121575995445,AF
149,149,0.6,1.0,0.8,0.8,0.28284271247461895,AF,708.0,-7.627694720567039,AF
150,150,-100.0,-100.0,-100.0,-100.0,-100.0,AF,709.0,-8.016189108693611,AF
151,151,-100.0,-100.0,-100.0,-100.0,-100.0,AF,710.0,-7.715434820144267,AF
152,152,-100.0,-100.0,-100.0,-100.0,-100.0,AF,711.0,-7.371815265230012,AF
153,153,0.8,0.8,0.8,0.8,0.0,AF,712.0,-7.942717871990577,AF
154,154,-100.0,-100.0,-100.0,-100.0,-100.0,AF,713.0,-8.099458570726904,AF
155,155,-100.0,-100.0,-100.0,-100.0,-100.0,AF,714.0,-8.00713538466969,AF
156,156,-100.0,-100.0,-100.0,-100.0,-100.0,AF,715.0,-7.76141435316547,AF
157,157,0.6,0.9,0.75,0.75,0.21213203435596428,AF,716.0,-7.7754614573787855,AF
158,158,0.8,0.9,0.8500000000000001,0.8500000000000001,0.07071067811865474,AF,717.0,-7.761401229380716,AF
159,159,0.7,0.8,0.75,0.75,0.07071067811865482,AF,718.0,-8.323381832976281,AF
