,Unnamed: 0,min,max,mean,med,std,label,Unnamed: 0,se,label
81,81.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.07071067811865474,AF,799,-7.2090895657807375,AF
82,82.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,800,-7.20247004780877,AF
83,83.0,0.7,0.7,0.7,0.7,0.0,AF,801,-6.4121137833874275,AF
84,84.0,0.7,0.7,0.7,0.7,0.0,AF,802,-6.633665610343316,AF
85,85.0,0.7,0.9,0.8,0.8,0.14142135623730953,AF,803,-5.3647632741821205,AF
86,86.0,0.7,0.7,0.7,0.7,0.0,AF,804,-5.8801598459503825,AF
87,87.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF,805,-6.934110680118347,AF
88,88.0,0.8,0.8,0.8,0.8,0.0,AF,806,-6.703025310063128,AF
89,89.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,807,-6.3217035337591545,AF
90,90.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,808,-6.035932500770856,AF
91,91.0,0.7,0.7,0.7,0.7,0.0,AF,809,-6.7975783413269815,AF
92,92.0,0.6,0.8,0.7,0.7,0.14142135623730953,AF,810,-6.648093877762692,AF
93,93.0,0.7,0.8,0.75,0.75,0.07071067811865482,AF,811,-7.014849082629546,AF
94,94.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,812,-6.987987502335763,AF
95,95.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,813,-6.166735847484817,AF
96,96.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,814,-7.638058569022241,AF
97,97.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF,815,-6.250737775469926,AF
98,98.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,816,-7.308896110749943,AF
99,99.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,817,-7.485543302307428,AF
100,100.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,818,-6.319784824105697,AF
101,101.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,819,-6.174338112305343,AF
102,102.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF,820,-6.5149724658731785,AF
103,103.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,821,-7.485095497558423,AF
104,104.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,822,-6.68392036508958,AF
105,105.0,0.6,0.6,0.6,0.6,0.0,AF,823,-7.346624898159538,AF
106,106.0,0.7,0.7,0.7,0.7,0.0,AF,824,-6.023033383672402,AF
107,107.0,0.6,0.8,0.7,0.7,0.14142135623730953,AF,825,-5.320537850185027,AF
108,108.0,0.7,0.8,0.75,0.75,0.07071067811865482,AF,826,-6.86442265440827,AF
109,109.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,827,-5.7523032397468725,AF
110,110.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,828,-5.973219063150498,AF
111,111.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,829,-6.160889556691416,AF
112,112.0,0.6,1.2,0.8999999999999999,0.8999999999999999,0.4242640687119285,AF,830,-5.840316014556304,AF
113,113.0,0.7,0.9,0.8,0.8,0.14142135623730953,AF,831,-6.385671515503942,AF
114,114.0,0.7,0.7,0.7,0.7,0.0,AF,832,-6.669681623035178,AF
115,115.0,0.6,0.6,0.6,0.6,0.0,AF,833,-6.942751254682507,AF
116,116.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.07071067811865474,AF,834,,AF
117,117.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,835,-6.300876110013042,AF
118,118.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,836,-5.742295676084514,AF
119,119.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF,837,-6.097286358829162,AF
120,120.0,0.6,0.8,0.7,0.7,0.14142135623730953,AF,838,-5.8927734171031165,AF
121,121.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,839,-6.917358739530124,AF
122,122.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,840,-6.8408051052529775,AF
123,123.0,0.7,0.7,0.7,0.7,0.0,AF,841,-7.568295093934463,AF
124,124.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF,842,-6.009467833069358,AF
125,125.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,843,-7.5011962756546735,AF
126,126.0,0.6,0.8,0.7,0.7,0.14142135623730953,AF,844,-5.929102112980576,AF
127,127.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,845,-7.062950282859999,AF
128,128.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.07071067811865474,AF,846,-6.2068245616465925,AF
129,129.0,0.8,0.8,0.8,0.8,0.0,AF,847,-6.153646548708192,AF
130,130.0,0.7,0.8,0.75,0.75,0.07071067811865482,AF,848,-6.097021210841316,AF
131,131.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,849,-6.721413585235967,AF
132,132.0,0.7,0.8,0.75,0.75,0.07071067811865482,AF,850,-6.605112341567548,AF
133,133.0,0.6,0.8,0.7,0.7,0.14142135623730953,AF,851,-5.9512298661928975,AF
134,134.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,852,-7.555400579092362,AF
135,135.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF,853,-7.212747347281098,AF
136,136.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF,854,-6.739578671897645,AF
137,137.0,0.8,0.8,0.8,0.8,0.0,AF,855,-6.8820507167891805,AF
138,138.0,0.7,0.7,0.7,0.7,0.0,AF,856,-5.9391444896339305,AF
139,139.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,857,-7.420531941683713,AF
140,140.0,0.7,0.7,0.7,0.7,0.0,AF,858,-5.821207627018111,AF
141,141.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,859,-7.925137477440941,AF
142,142.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,860,-6.164971255955678,AF
143,143.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.07071067811865474,AF,861,-7.1692722986198065,AF
144,144.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,862,-5.8822136134705945,AF
145,145.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,863,-5.964609327155044,AF
146,146.0,0.7,0.7,0.7,0.7,0.0,AF,864,-7.50384943515501,AF
147,147.0,0.6,1.2,0.8999999999999999,0.8999999999999999,0.4242640687119285,AF,865,-7.072257919295787,AF
148,148.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,866,-7.9032223035797955,AF
149,149.0,0.6,0.6,0.6,0.6,0.0,AF,867,-6.138817839776246,AF
150,150.0,0.6,0.9,0.75,0.75,0.21213203435596428,AF,868,-5.7742763357783415,AF
151,151.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,869,-5.818772451372499,AF
152,152.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF,870,-6.793535863876826,AF
153,153.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,871,-6.091932746723414,AF
154,154.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,872,-6.802003252244205,AF
155,155.0,0.8,1.0,0.9,0.9,0.14142135623730948,AF,873,-6.7662206864287535,AF
156,156.0,0.7,0.8,0.75,0.75,0.07071067811865482,AF,874,-6.690876850766636,AF
157,157.0,0.7,0.7,0.7,0.7,0.0,AF,875,-7.242999050423545,AF
158,158.0,0.6,0.9,0.75,0.75,0.21213203435596428,AF,876,-7.703139213585214,AF
159,159.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF,877,-6.527967994067314,AF
160,160.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,878,-6.141734265796452,AF
161,161.0,0.9,1.0,0.95,0.95,0.07071067811865474,AF,879,-6.2791504631340525,AF
162,162.0,0.6,0.8,0.7,0.7,0.14142135623730953,AF,880,-6.497070224500135,AF
163,163.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,881,-6.890743370425635,AF
164,164.0,0.7,0.9,0.8,0.8,0.14142135623730953,AF,882,-7.696329936856885,AF
165,165.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF,883,-6.808851182337674,AF
166,166.0,0.7,0.7,0.7,0.7,0.0,AF,884,-5.834949984206514,AF
167,167.0,0.7,0.8,0.75,0.75,0.07071067811865482,AF,885,-7.818504745394898,AF
168,168.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,886,-7.830126159630517,AF
169,169.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,887,-8.111658608702726,AF
170,170.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,888,-6.571501512829718,AF
171,171.0,0.6,0.9,0.75,0.75,0.21213203435596428,AF,889,-6.453344360693363,AF
172,172.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,890,-5.9025097614151525,AF
173,173.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,891,-6.429417793330642,AF
174,174.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF,892,-7.292523619025903,AF
175,175.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,893,-6.463032987247906,AF
176,176.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,894,-6.964630623888334,AF
177,177.0,0.6,1.0,0.8,0.8,0.28284271247461895,AF,895,-7.008104731067911,AF
178,178.0,0.6,0.6,0.6,0.6,0.0,AF,896,-6.2954393953433785,AF
