,Unnamed: 0,min,max,mean,med,std,label,Unnamed: 0,Unnamed: 0.1,min,max,mean,med,std,label,Unnamed: 0,Unnamed: 0.1,se,label
311,47.0,-253.3940111051355,-103.08872396319744,-155.47444465106736,-123.1361886493616,61.08156694640026,AF,311.0,311.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,311,311,-6.118355142522297,AF
312,48.0,-334.6971422344828,-2.859028370550188,-118.49176477184756,-46.2362186725988,134.9557829432704,AF,312.0,312.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF,312,312,-7.52042259875308,AF
313,49.0,-263.7548556296593,-113.4274579684608,-165.8303136568862,-133.4643128238067,61.09155857075272,AF,313.0,313.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,313,313,-7.222432530586868,AF
314,50.0,-287.85195628669885,-71.40097269261511,-146.85761791713338,-99.47406803152064,88.04756642333851,AF,314.0,314.0,0.7,0.7,0.7,0.7,0.0,AF,314,314,-6.969663160483707,AF
315,51.0,-256.9927363310263,-111.70048651764056,-162.3606340005221,-131.13527918175672,59.034928264136106,AF,315.0,315.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,315,315,-7.374874313662927,AF
316,52.0,-252.58921339996544,-123.99200562251636,-168.8370262463681,-140.73731710892235,52.29654101382057,AF,316.0,316.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,316,316,-7.553557006378582,AF
317,53.0,-223.5328053075853,-104.11458120265652,-145.75097361069686,-119.79437005543946,48.55598475065716,AF,317.0,317.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,317,317,-6.945309292281463,AF
318,54.0,-182.9019646947444,-102.19893345993546,-130.33859858034666,-113.03605036394907,32.788017371050856,AF,318.0,318.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF,318,318,-7.422033532129159,AF
319,55.0,-233.38855417546384,-148.9564675194757,-178.42443185461502,-159.95516951127792,34.37802782482067,AF,319.0,319.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,319,319,-7.282874107907116,AF
320,56.0,-234.1608331204173,-93.58551904150858,-142.57957691385,-112.07554817693445,57.155283787564784,AF,320.0,320.0,0.6,0.6,0.6,0.6,0.0,AF,320,320,-7.281016204733227,AF
321,57.0,-213.71241527417325,-90.48214203640244,-133.43448305341008,-106.94411292535509,50.07409996651414,AF,321.0,321.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,321,321,-7.5682011562085405,AF
322,58.0,-601.0023220551033,164.81179192513844,-102.03148533062723,62.02837584835254,311.1453199316418,N,322.0,322.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,322,322,-7.1263196354563085,AF
323,59.0,-333.3558322285764,-291.73183569869883,-306.27961175593987,-297.5721171202432,17.039686208872748,AF,323.0,323.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,323,323,-7.406675921735386,AF
324,60.0,-246.302700357038,-199.6830821158696,-215.9542957677081,-205.9222818981785,18.94293902815934,AF,324.0,324.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF,324,324,-7.279609472373723,AF
325,61.0,-230.083615509518,-112.29762819012458,-153.35839864670191,-128.00541475918536,47.86583170995293,AF,325.0,325.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF,325,325,-8.049213582003764,AF
326,62.0,-179.12630327051534,-106.10193190640352,-131.55641644715914,-115.6126198030367,29.70111884514911,AF,326.0,326.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF,326,326,-7.240849292796959,AF
327,63.0,-173.56941250535138,-68.34256528741273,-105.0170632997741,-82.34581523704091,42.7660688064238,AF,327.0,327.0,0.7,0.9,0.8,0.8,0.1414213562373095,AF,327,327,-7.603568890372414,AF
328,64.0,-357.11635544047857,28.957329310413467,-105.72058746269887,-23.639220701895407,156.76785398144273,AF,328.0,328.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,328,328,-7.382630881762201,AF
329,65.0,-510.8629240422405,-57.87321563183389,-215.7533196765133,-116.06005621535594,184.3227681079045,AF,329.0,329.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF,329,329,-7.336283755434702,AF
330,66.0,-651.7202141261646,284.0115642487931,-42.08523793205258,160.55884775970566,380.4223307134205,N,330.0,330.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,330,330,-7.6922663133643185,AF
331,67.0,-340.77049126982973,-276.4166406650466,-318.37120961727675,-332.36886773924994,26.17800729159088,AF,331.0,331.0,0.7,0.7,0.7,0.7,0.0,AF,331,331,-7.005729186353519,AF
332,68.0,-220.2126079218121,-175.16825105429817,-190.88730754026244,-180.9842657179108,18.325188418224627,AF,332.0,332.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF,332,332,-7.042063093561641,AF
333,69.0,-206.3033504770613,-101.1553475811728,-137.8152106421308,-115.28367132386047,42.71753976920584,AF,333.0,333.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,333,333,-7.928392344514704,AF
334,70.0,-243.6727263288253,-50.154534533007954,-117.59751304025804,-75.74954587410559,78.66330242517823,AF,334.0,334.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,334,334,-6.688591463767502,AF
335,71.0,-643.7280419392404,197.3703482374767,-95.70549460550964,85.11349799289528,341.8078140848229,N,335.0,335.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,335,335,-7.234627537695466,AF
336,72.0,-326.72428251973093,-317.3404649629004,-320.6677261652321,-318.934868556168,3.891247224360865,AF,336.0,336.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,336,336,-6.695759088286269,AF
337,73.0,-257.19741589461466,-190.49844158528552,-213.75369419088767,-199.3889858724944,27.1070487225228,AF,337.0,337.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,337,337,-5.9644502295586,AF
338,74.0,-216.93291595085608,-126.93074135742108,-158.3195949117037,-138.9500840305017,36.57222664368306,AF,338.0,338.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,338,338,-7.040014966789808,AF
339,75.0,-530.984547042307,107.76962489535484,-114.82029338605057,22.23904973495263,259.5426774109565,N,339.0,339.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,339,339,-7.070145054419206,AF
340,76.0,-317.4667262660352,-262.94087260175974,-281.97534714839765,-270.01877376299547,22.18886330029233,AF,340.0,340.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,340,340,-6.972751808673405,AF
341,77.0,-727.897762810403,227.7274813868264,-105.25581094317884,100.12345951293103,388.3435309697937,N,341.0,341.0,0.833,1.033,0.933,0.933,0.1414213562373094,AF,341,341,-7.623219894599845,AF
342,78.0,-364.72686924676026,-350.4016041725631,-359.79921408896263,-362.2118870632521,5.779053766868023,AF,342.0,342.0,0.7,0.7,0.7,0.7,0.0,AF,342,342,-7.585345484950478,AF
343,79.0,-239.5409651192328,-225.3657409951749,-234.61422153668457,-237.7053867736675,5.779985731993833,AF,343.0,343.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF,343,343,-7.059932634846886,AF
344,80.0,-167.84234389292735,-136.2131592331265,-147.25594432292274,-140.56595846506983,12.83874110379877,AF,344.0,344.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,344,344,-6.230613372802265,AF
345,81.0,-496.4085532947967,161.07705040871144,-68.03071990245388,74.09071732862901,267.27426441883443,N,345.0,345.0,0.851,0.916,0.8835,0.8835,0.0459619407771256,AF,345,345,-6.800865344713914,AF
346,82.0,-260.60401535140807,-236.6033071273565,-244.9871920784909,-239.9174645481704,9.738308246884875,AF,346.0,346.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,346,346,-6.566946276513483,AF
347,83.0,-235.45962371106089,-127.65442678627832,-165.23288816866463,-141.94195951256063,43.81914074782917,AF,347.0,347.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,347,347,-7.096969836683241,AF
348,84.0,-218.3152968050475,-92.93545364140073,-136.641190449778,-109.65486704769629,50.9507451178165,AF,348.0,348.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,348,348,-7.454656391922673,AF
349,85.0,-567.9437633946958,175.2910517371294,-83.72825862930586,76.75479822985712,302.1092263565389,N,349.0,349.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF,349,349,-7.103756840811934,AF
350,86.0,-297.8362215846237,-282.25299898808623,-292.4445028447004,-295.82256080121124,6.346833925003716,AF,350.0,350.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF,350,350,-6.902539285161605,AF
351,87.0,-243.57438478480265,-156.54339529862312,-186.88355087949657,-168.0942304681139,35.37363900651428,AF,351.0,351.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,351,351,-6.848963691504761,AF
352,88.0,-284.86839948348086,-239.1530746185936,-255.09211986069363,-245.2334125809176,18.58136473648289,AF,352.0,352.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF,352,352,-7.665186078745446,AF
353,89.0,-251.7144473628869,-134.4107820642734,-175.2940694124236,-150.16466712096658,47.65798228580749,AF,353.0,353.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,353,353,-6.788722325504041,AF
354,90.0,-235.5925889261632,-99.136660296922,-146.69838911459,-117.13267142836236,55.47539830228013,AF,354.0,354.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,354,354,-7.016551412934867,AF
355,91.0,-264.41655352069955,-51.241634636700894,-125.5300983372863,-79.4372910698732,86.65897390551207,AF,355.0,355.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,355,355,-7.109131215799269,AF
356,92.0,-251.64810183559467,-86.3584673490341,-143.97497816425405,-108.17899707329752,67.1941476828944,AF,356.0,356.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,356,356,-7.076602122396364,AF
357,93.0,-557.0321214159702,141.13884931215418,-102.14791559916657,48.6678267091568,283.801354492395,N,357.0,357.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,357,357,-7.3753921273687135,AF
358,94.0,-301.10693006334577,-270.9807067634523,-281.5034245952812,-275.3901715953553,12.199219593065513,AF,358.0,358.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,358,358,-7.154502495847307,AF
359,95.0,-229.2740683890736,-185.1433120999428,-200.53541808500864,-191.1047935437461,17.92386082923034,AF,359.0,359.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,359,359,-6.300948914408778,AF
